ID,PLANT_ID,Year,Month,Day,Hour,Minute,DC_POWER,AC_POWER,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,YIELD
4658,Plant 2,2020,5,30,15,30,795.4070996,778.4492641,36.87117152,48.76117779,0.575535861,405.1274892
4659,Plant 2,2020,5,30,15,45,754.5809091,738.7530303,36.61823533,46.94166667,0.523608718,198.9209957
4660,Plant 2,2020,5,30,16,0,678.6749784,664.7182468,36.55245014,45.959262,0.469285817,147.2495671
4661,Plant 2,2020,5,30,16,15,600.663658,588.5512987,36.42646713,43.91818623,0.414862373,148.3948052
4662,Plant 2,2020,5,30,16,30,529.2235065,518.7790693,36.28947669,42.77483834,0.361531561,121.0175325
4663,Plant 2,2020,5,30,16,45,458.3580087,449.7479437,36.38166093,41.71702763,0.312633667,102.5179654
4664,Plant 2,2020,5,30,17,0,373.3052381,366.857316,35.91564847,40.48759877,0.252565094,83.1991342
4665,Plant 2,2020,5,30,17,15,295.590303,290.2475758,35.4548991,38.62065176,0.201141505,64.07337662
4666,Plant 2,2020,5,30,17,30,219.2303896,214.9444805,35.16447004,37.38918961,0.15282241,44.46991342
4667,Plant 2,2020,5,30,17,45,136.7049784,133.4010823,34.80660793,35.95724386,0.098798789,-108.8463203
4668,Plant 2,2020,5,30,18,0,67.65883117,65.55391775,34.11661997,34.2345908,0.048949316,-151.2344156
4669,Plant 2,2020,5,30,18,15,36.90030303,35.6654329,33.77022917,33.27685845,0.027561762,-43.40497835
4670,Plant 2,2020,5,30,18,30,13.47666667,13.00636364,33.38554473,32.382025,0.010400447,25.99393939
4671,Plant 2,2020,5,30,18,45,0,0,32.99551386,31.72131555,0.000559735,-49.47878788
4672,Plant 2,2020,5,30,19,0,0,0,32.82365317,31.5642404,0,0
4673,Plant 2,2020,5,30,19,15,0,0,32.6472841,31.33284772,0,0
4674,Plant 2,2020,5,30,19,30,0,0,32.1994953,30.37528073,0,-11.91515152
4675,Plant 2,2020,5,30,19,45,0,0,31.74300303,29.32339283,0,11.91515152
4676,Plant 2,2020,5,30,20,0,0,0,30.8895559,28.18157963,0,0
4677,Plant 2,2020,5,30,20,15,0,0,29.99999259,27.57739359,0,0
4678,Plant 2,2020,5,30,20,30,0,0,30.71953423,27.718881,0,0
4679,Plant 2,2020,5,30,20,45,0,0,30.1452219,27.41091097,0,0
4680,Plant 2,2020,5,30,21,0,0,0,30.08647,27.06178028,0,-24.39090909
4681,Plant 2,2020,5,30,21,15,0,0,29.66237893,26.67117817,0,24.39090909
4682,Plant 2,2020,5,30,21,30,0,0,29.7860131,26.178995,0,0
4683,Plant 2,2020,5,30,21,45,0,0,29.67955723,25.69806613,0,0
4684,Plant 2,2020,5,30,22,0,0,0,29.0949584,25.20096027,0,0
4685,Plant 2,2020,5,30,22,15,0,0,28.56617262,24.98861062,0,0
4686,Plant 2,2020,5,30,22,30,0,0,28.68213183,25.62156167,0,0
4687,Plant 2,2020,5,30,22,45,0,0,28.51637438,25.83299317,0,0
4688,Plant 2,2020,5,30,23,0,0,0,28.16349693,25.64810987,0,0
4689,Plant 2,2020,5,30,23,15,0,0,27.89965086,25.2630161,0,0
4690,Plant 2,2020,5,30,23,30,0,0,27.79888697,25.04084273,0,-385.8829004
4691,Plant 2,2020,5,30,23,45,0,0,27.73147263,24.8947764,0,-3538.652597
4692,Plant 2,2020,5,31,0,0,0,0,27.24008917,24.32618866,0,-1290.434199
4693,Plant 2,2020,5,31,0,15,0,0,27.18077793,24.19800923,0,-124.6666667
4694,Plant 2,2020,5,31,0,30,0,0,27.63067831,24.35425634,0,0
4695,Plant 2,2020,5,31,0,45,0,0,27.532306,24.118866,0,0
4696,Plant 2,2020,5,31,1,0,0,0,27.24455037,24.19866943,0,0
4697,Plant 2,2020,5,31,1,15,0,0,27.00920259,24.19934714,0,0
4698,Plant 2,2020,5,31,1,30,0,0,27.1972972,24.45462747,0,0
4699,Plant 2,2020,5,31,1,45,0,0,27.05856948,24.34783824,0,0
4700,Plant 2,2020,5,31,2,0,0,0,26.79857397,24.09575603,0,0
4701,Plant 2,2020,5,31,2,15,0,0,26.52650079,23.98469814,0,-173.6212121
4702,Plant 2,2020,5,31,2,30,0,0,26.08521223,23.59523427,0,-198.4242424
4703,Plant 2,2020,5,31,2,45,0,0,26.0133809,23.49940187,0,0
4704,Plant 2,2020,5,31,3,0,0,0,25.99326728,23.68573641,0,0
4705,Plant 2,2020,5,31,3,15,0,0,26.08363967,23.895572,0,0
4706,Plant 2,2020,5,31,3,30,0,0,26.01352666,24.03578572,0,0
4707,Plant 2,2020,5,31,3,45,0,0,25.88506597,23.8843424,0,0
4708,Plant 2,2020,5,31,4,0,0,0,25.60164677,23.5670493,0,0
4709,Plant 2,2020,5,31,4,15,0,0,25.31772062,23.21429131,0,-83.40606061
4710,Plant 2,2020,5,31,4,30,0,0,25.16965643,23.08161413,0,-95.32121212
4711,Plant 2,2020,5,31,4,45,0,0,25.62254059,23.55671224,0,0
4712,Plant 2,2020,5,31,5,0,0,0,25.85061973,24.0697113,0,0
4713,Plant 2,2020,5,31,5,15,0,0,25.9463061,24.67459317,0,-331.8848485
4714,Plant 2,2020,5,31,5,30,0,0,26.21267683,25.18475855,0.000169437,-23.70606061
4715,Plant 2,2020,5,31,5,45,0,0,26.25050233,25.32560307,0.002176576,-121.2233766
4716,Plant 2,2020,5,31,6,0,18.14893939,17.51943723,26.29377486,25.3548289,0.015424886,-236.5474026
4717,Plant 2,2020,5,31,6,15,55.27945887,53.50569264,26.47503153,25.98855487,0.041041059,18.6030303
4718,Plant 2,2020,5,31,6,30,99.74274892,96.92430736,26.623247,27.16557469,0.071178696,29.27380952
4719,Plant 2,2020,5,31,6,45,132.1336364,128.5912121,26.87663773,28.5874726,0.095333249,33.1961039
4720,Plant 2,2020,5,31,7,0,132.2182468,128.6814502,27.10627937,29.49313663,0.094353448,29.81969697
4721,Plant 2,2020,5,31,7,15,120.3728139,117.0701082,27.14684634,29.54309483,0.083895016,30.21515152
4722,Plant 2,2020,5,31,7,30,131.8880736,128.3486147,27.3117461,29.5635041,0.090308721,36.29502165
4723,Plant 2,2020,5,31,7,45,167.8474026,164.1912771,27.3839691,29.67915286,0.111024658,50.85952381
4724,Plant 2,2020,5,31,8,0,262.9907359,258.0281385,27.74403267,31.2404135,0.178792757,77.44177489
4725,Plant 2,2020,5,31,8,15,434.4245455,426.3709307,28.15140893,33.57564997,0.301327223,126.9686147
4726,Plant 2,2020,5,31,8,30,488.0902814,478.7543939,28.85903086,38.49397014,0.382741382,106.1867965
4727,Plant 2,2020,5,31,8,45,404.0559524,396.9129437,28.90879207,37.4325848,0.289327193,100.5980519
4728,Plant 2,2020,5,31,9,0,401.7748918,394.7157792,29.23003621,37.51293514,0.293544414,105.0781385
4729,Plant 2,2020,5,31,9,15,593.8804113,581.8977706,29.5595477,39.40730687,0.441736804,191.847619
4730,Plant 2,2020,5,31,9,30,933.9275108,913.3137662,30.56817534,47.62321131,0.758123673,220.5727273
4731,Plant 2,2020,5,31,9,45,775.1935714,758.6385714,31.15683797,51.43617453,0.604000403,160.5636364
4732,Plant 2,2020,5,31,10,0,680.8677706,666.6957359,31.05239957,45.03242687,0.451743708,169.4406926
4733,Plant 2,2020,5,31,10,15,785.1587662,768.4298052,31.72263421,47.42456683,0.612665969,230.0645022
4734,Plant 2,2020,5,31,10,30,886.0304762,866.7062338,32.27156283,50.19941723,0.715868756,207.4731602
4735,Plant 2,2020,5,31,10,45,1010.289091,986.7427273,33.31406297,57.16649145,0.745796127,211.5333333
4736,Plant 2,2020,5,31,11,0,672.9796537,659.0079654,32.96100907,51.62610167,0.480823775,176.0181818
4737,Plant 2,2020,5,31,11,15,881.7106061,862.3436364,33.08877038,51.79495462,0.703024923,245.338961
4738,Plant 2,2020,5,31,11,30,948.1184632,926.9989177,33.53304183,54.25535463,0.732843953,179.888961
4739,Plant 2,2020,5,31,11,45,700.452684,685.3237879,33.54327724,50.77153676,0.450505672,208.0186147
4740,Plant 2,2020,5,31,12,0,1061.369177,1035.902662,33.6751384,55.0491689,0.813154215,262.0833333
4741,Plant 2,2020,5,31,12,15,1086.086212,1059.675541,34.73891907,60.8330992,0.899809725,210.021645
4742,Plant 2,2020,5,31,12,30,502.29,492.3684848,34.0765339,52.36313072,0.319459353,187.8218615
4743,Plant 2,2020,5,31,12,45,1128.928593,1101.542792,34.7485821,54.4561301,0.860170252,203.9229437
4744,Plant 2,2020,5,31,13,0,1035.630736,1010.827359,35.27265241,61.08201007,0.863276012,265.2021645
4745,Plant 2,2020,5,31,13,15,1184.424675,1154.981667,35.98741463,64.1427207,0.960393986,316.2058442
4746,Plant 2,2020,5,31,13,30,1052.621861,1027.305346,35.82564269,63.02653303,0.837395708,263.1041126
4747,Plant 2,2020,5,31,13,45,1128.403355,1100.676385,36.07438053,62.14148253,0.899075912,275.3551948
4748,Plant 2,2020,5,31,14,0,1146.340931,1117.967922,36.7613546,62.75171297,0.918780938,261.8939394
4749,Plant 2,2020,5,31,14,15,775.7327273,757.9145455,36.60874559,61.79855031,0.665563531,119.2151515
4750,Plant 2,2020,5,31,14,30,401.344632,393.6173593,31.55435383,40.07902133,0.300512782,104.4073593
4751,Plant 2,2020,5,31,14,45,404.8510823,397.2802165,29.09773824,32.46115214,0.26979514,110.3872294
4752,Plant 2,2020,5,31,15,0,605.6204113,593.2595022,28.25801387,30.5615907,0.409469805,150.6084416
4753,Plant 2,2020,5,31,15,15,419.4948485,411.0806061,28.61687723,34.2651102,0.286445456,70.20606061
4754,Plant 2,2020,5,31,15,30,268.5960606,263.7006061,28.31004703,31.66338493,0.182497571,51.21536797
4755,Plant 2,2020,5,31,15,45,269.4691126,264.5062987,28.09238477,32.0827222,0.185862897,76.96774892
4756,Plant 2,2020,5,31,16,0,218.5782035,214.313658,28.06294407,31.57601393,0.150625824,51.87337662
4757,Plant 2,2020,5,31,16,15,207.8970996,203.8292857,29.37561533,32.16830667,0.143775029,48.76471861
4758,Plant 2,2020,5,31,16,30,181.5984848,178.0012121,29.412227,31.88949793,0.125894348,39.68484848
4759,Plant 2,2020,5,31,16,45,134.159697,130.869697,29.63631283,31.64319953,0.094905212,27.36796537
4760,Plant 2,2020,5,31,17,0,93.61207792,90.94047619,29.7272274,31.1070222,0.066090041,17.52943723
4761,Plant 2,2020,5,31,17,15,56.57922078,54.76261905,29.63297569,30.4264989,0.040000031,254.4106061
4762,Plant 2,2020,5,31,17,30,81.71584416,79.29906926,29.6294576,30.21031477,0.054734113,-0.283766234
4763,Plant 2,2020,5,31,17,45,71.16727273,68.98090909,29.26658269,29.93588048,0.048571467,94.61818182
4764,Plant 2,2020,5,31,18,0,50.04151515,48.39969697,29.2769705,29.4960744,0.034425974,9.546536797
4765,Plant 2,2020,5,31,18,15,25.89772727,25.01305195,29.35965477,29.10629383,0.018554284,2.982467532
4766,Plant 2,2020,5,31,18,30,1.228311688,1.18534632,29.01673524,28.52748069,0.001883148,0.043722944
4767,Plant 2,2020,5,31,18,45,0,0,28.52170417,27.12093813,0,0
4768,Plant 2,2020,5,31,19,0,0,0,25.67330183,24.19752024,7.94019024137931e-06,0
4769,Plant 2,2020,5,31,19,15,0,0,25.3022724,23.84010223,0.000686962,0
4770,Plant 2,2020,5,31,19,30,0,0,25.5190387,23.86186217,0.000671641,0
4771,Plant 2,2020,5,31,19,45,0,0,25.92626117,23.71788179,0.001228245,0
4772,Plant 2,2020,5,31,20,0,0,0,25.86822213,23.5572602,0.001279491,0
4773,Plant 2,2020,5,31,20,15,0,0,25.86443366,24.36525755,0.000885521,0
4774,Plant 2,2020,5,31,20,30,0,0,26.0712495,24.73190747,0.000246951,0
4775,Plant 2,2020,5,31,20,45,0,0,25.99110469,24.672519,0,0
4776,Plant 2,2020,5,31,21,0,0,0,25.90679843,24.3962097,0,0
4777,Plant 2,2020,5,31,21,15,0,0,25.5633639,24.16989145,0,0
4778,Plant 2,2020,5,31,21,30,0,0,25.33227123,24.05931007,0,0
4779,Plant 2,2020,5,31,21,45,0,0,25.28147477,24.49779563,3.838638e-06,0
4780,Plant 2,2020,5,31,22,0,0,0,25.27859721,25.041368,5.42706253448275e-05,0
4781,Plant 2,2020,5,31,22,15,0,0,25.17268167,25.05172213,0,0
4782,Plant 2,2020,5,31,22,30,0,0,25.16554945,24.98531138,0,0
4783,Plant 2,2020,5,31,22,45,0,0,25.09792797,24.7690255,0,0
4784,Plant 2,2020,5,31,23,0,0,0,24.95593466,24.54141021,0,0
4785,Plant 2,2020,5,31,23,15,0,0,24.79135827,24.30185137,0,0
4786,Plant 2,2020,5,31,23,30,0,0,24.71377467,24.23908893,0,-555.6757576
4787,Plant 2,2020,5,31,23,45,0,0,24.88328603,24.51085469,0,-3504.793939
4788,Plant 2,2020,6,1,0,0,0,0,25.14487823,24.37399193,0,-1134.424242
4789,Plant 2,2020,6,1,0,15,0,0,25.00537528,23.89950979,0,-100.969697
4790,Plant 2,2020,6,1,0,30,0,0,24.77038563,23.57786977,0,0
4791,Plant 2,2020,6,1,0,45,0,0,24.59964838,23.44498345,0,0
4792,Plant 2,2020,6,1,1,0,0,0,24.5556591,23.40092557,0,0
4793,Plant 2,2020,6,1,1,15,0,0,24.64996943,23.3517333,0,0
4794,Plant 2,2020,6,1,1,30,0,0,24.90393048,23.57673272,0,0
4795,Plant 2,2020,6,1,1,45,0,0,24.6729461,23.42276927,0,0
4796,Plant 2,2020,6,1,2,0,0,0,24.43910279,23.2981801,0,0
4797,Plant 2,2020,6,1,2,15,0,0,24.26451123,23.09995933,0,-141.9515152
4798,Plant 2,2020,6,1,2,30,0,0,24.043559,22.765743,0,-162.230303
4799,Plant 2,2020,6,1,2,45,0,0,23.91952593,22.84983024,0,0
4800,Plant 2,2020,6,1,3,0,0,0,23.8130928,22.95408327,0,0
4801,Plant 2,2020,6,1,3,15,0,0,23.68584607,23.00851528,0,0
4802,Plant 2,2020,6,1,3,30,0,0,23.78812633,23.31453447,0,0
4803,Plant 2,2020,6,1,3,45,0,0,23.78079093,23.1081311,0,0
4804,Plant 2,2020,6,1,4,0,0,0,23.77050977,22.93019207,0,0
4805,Plant 2,2020,6,1,4,15,0,0,23.72071133,22.8736441,0,-114.5242424
4806,Plant 2,2020,6,1,4,30,0,0,23.56803645,22.48977234,0,-130.8848485
4807,Plant 2,2020,6,1,4,45,0,0,23.3969586,22.2350974,0,0
4808,Plant 2,2020,6,1,5,0,0,0,23.31524034,22.32914897,0,0
4809,Plant 2,2020,6,1,5,15,0,0,23.31858817,22.3617727,0,-269.3090909
4810,Plant 2,2020,6,1,5,30,0,0,23.2866976,22.35413833,0,-19.23636364
4811,Plant 2,2020,6,1,5,45,0,0,23.38028921,22.75453238,0.000761184,-84.51212121
4812,Plant 2,2020,6,1,6,0,4.706558442,4.540584416,23.47015503,22.8296202,0.006391937,-208.2242424
4813,Plant 2,2020,6,1,6,15,30.85848485,29.81545455,23.6733251,23.33852734,0.020901374,12.68095238
4814,Plant 2,2020,6,1,6,30,71.17497835,68.98415584,23.97921763,23.88627933,0.046873134,20.73528139
4815,Plant 2,2020,6,1,6,45,108.4401948,105.4009307,24.2096904,25.16197817,0.069706667,26.6547619
4816,Plant 2,2020,6,1,7,0,97.75393939,94.96545455,24.56725234,26.58705714,0.064624229,35.18376623
4817,Plant 2,2020,6,1,7,15,236.1217965,231.5187662,24.83561403,27.84200043,0.150437101,64.83614719
4818,Plant 2,2020,6,1,7,30,246.6154545,241.8381818,25.36163324,30.20812979,0.162870066,52.76428571
4819,Plant 2,2020,6,1,7,45,199.3101082,195.3893506,25.5112201,29.69533993,0.132070473,55.94069264
4820,Plant 2,2020,6,1,8,0,234.6351948,230.0830519,25.68911743,29.60674847,0.161106645,60.04155844
4821,Plant 2,2020,6,1,8,15,302.7514719,297.3361255,25.83838214,29.69835993,0.217574115,78.64480519
4822,Plant 2,2020,6,1,8,30,397.6688095,390.518658,26.10598753,30.99204107,0.281624365,142.9419913
4823,Plant 2,2020,6,1,8,45,740.5675758,725.0318182,26.78541407,35.38309024,0.547218647,206.4162338
4824,Plant 2,2020,6,1,9,0,878.8832684,859.8442857,27.5159312,39.7507344,0.660321149,213.0829004
4825,Plant 2,2020,6,1,9,15,893.949697,874.3843074,28.24577023,41.8187468,0.69873648,231.0406926
4826,Plant 2,2020,6,1,9,30,956.432013,935.024329,29.05904,46.36068414,0.813793298,217.608658
4827,Plant 2,2020,6,1,9,45,869.6793939,849.8630303,29.39469397,49.35060227,0.788344361,214.1534632
4828,Plant 2,2020,6,1,10,0,925.4530519,903.998355,29.30169255,47.55944086,0.625476225,267.2950216
4829,Plant 2,2020,6,1,10,15,1142.088745,1114.27974,29.8226225,50.4896434,0.918448095,251.397619
4830,Plant 2,2020,6,1,10,30,896.3835281,875.9749351,30.16054776,49.79540931,0.688386228,176.5287879
4831,Plant 2,2020,6,1,10,45,468.1169481,459.3180736,30.09952903,43.9329496,0.319999715,110.8857143
4832,Plant 2,2020,6,1,11,0,497.1178788,487.5269697,30.16543687,41.23620903,0.316754624,142.9207792
4833,Plant 2,2020,6,1,11,15,643.7457792,630.4578355,30.59765,43.20352179,0.454341831,147.2235931
4834,Plant 2,2020,6,1,11,30,511.1834199,501.3533333,30.9631358,43.16814577,0.352625237,-158.9056277
4835,Plant 2,2020,6,1,11,45,461.7280736,452.2149351,30.70219466,39.67880793,0.485910244,-1795.510606
4836,Plant 2,2020,6,1,12,0,396.052316,386.2327706,32.09725337,53.4779175,1.079778667,2339.817316
4837,Plant 2,2020,6,1,12,15,910.7551515,889.2260606,32.32455834,56.08672376,0.752137704,241.082684
4838,Plant 2,2020,6,1,12,30,1210.477576,1180.898203,32.71362183,49.31692217,0.917014765,252.9841991
4839,Plant 2,2020,6,1,12,45,800.2682684,782.915974,32.91406572,48.51724062,0.52008817,152.8670996
4840,Plant 2,2020,6,1,13,0,422.7849567,415.0453896,32.35695387,41.9516938,0.291481791,67.29134199
4841,Plant 2,2020,6,1,13,15,102.7616883,100.3356926,29.79072677,35.04367047,0.06974382,7.654978355
4842,Plant 2,2020,6,1,13,30,44.89772727,43.41590909,24.81791675,25.7830125,0.030352709,39.23181818
4843,Plant 2,2020,6,1,13,45,103.5845455,100.6590909,25.2230896,25.4652862,0.066565012,14.12207792
4844,Plant 2,2020,6,1,14,0,86.72175325,84.20227273,25.41993252,25.7465241,0.054980724,18.6961039
4845,Plant 2,2020,6,1,14,15,68.98818182,66.84272727,25.73312062,25.57292745,0.043911696,15.11818182
4846,Plant 2,2020,6,1,14,30,56.8330303,54.99454545,25.77927647,25.28952427,0.036873474,1.3
4847,Plant 2,2020,6,1,14,45,55.47060606,53.67030303,25.81809845,25.85411962,0.036230325,26.15151515
4848,Plant 2,2020,6,1,15,0,57.91454545,56.04181818,25.8372774,26.1028746,0.037543413,1.878787879
4849,Plant 2,2020,6,1,15,15,61.47030303,59.50121212,25.77082562,26.20280221,0.039739626,28.3017316
4850,Plant 2,2020,6,1,15,30,68.93127706,66.75781385,25.69923173,26.29191697,0.043883079,17.60800866
4851,Plant 2,2020,6,1,15,45,81.12439394,78.72292208,25.7438171,26.56079707,0.051105026,21.69329004
4852,Plant 2,2020,6,1,16,0,100.5060606,97.65454545,25.80261045,26.95674607,0.062668925,28.50909091
4853,Plant 2,2020,6,1,16,15,134.4530303,130.9754545,25.87481597,27.32038987,0.083816842,36.58787879
4854,Plant 2,2020,6,1,16,30,143.5421212,140.2260606,25.735058,27.55691945,0.093273585,24.72835498
4855,Plant 2,2020,6,1,16,45,70.25558442,68.09041126,25.2931234,26.63651127,0.048044017,18.53333333
4856,Plant 2,2020,6,1,17,0,78.83311688,76.47372294,24.98577969,25.3548521,0.052680962,13.76103896
4857,Plant 2,2020,6,1,17,15,31.650671,30.58257576,24.64490663,24.1804921,0.02351446,4.30472028
4858,Plant 2,2020,6,1,17,30,8.128758741,7.840180653,24.59279104,23.76944919,0.008118414,0.587703963
4859,Plant 2,2020,6,1,18,0,0,0,23.71810767,23.40748346,0.00097087,0
4860,Plant 2,2020,6,1,18,15,0,0,23.44638597,23.27403063,0.000392835,0
4861,Plant 2,2020,6,1,18,30,0,0,23.58811797,23.32984459,5.55966926896551e-05,0
4862,Plant 2,2020,6,1,18,45,0,0,23.59890143,23.34914873,0,0
4863,Plant 2,2020,6,1,19,0,0,0,23.72271414,23.42210966,0,0
4864,Plant 2,2020,6,1,19,15,0,0,23.58577883,23.35597333,0,0
4865,Plant 2,2020,6,1,19,30,0,0,23.44893493,23.22895886,0,0
4866,Plant 2,2020,6,1,19,45,0,0,23.29360873,23.14223137,0,0
4867,Plant 2,2020,6,1,20,0,0,0,23.13512376,22.956744,0,0
4868,Plant 2,2020,6,1,20,15,0,0,23.22152303,22.95596703,0,0
4869,Plant 2,2020,6,1,20,30,0,0,23.27175886,22.85351462,0,0
4870,Plant 2,2020,6,1,20,45,0,0,23.36985677,23.0095966,0,0
4871,Plant 2,2020,6,1,21,0,0,0,23.33274262,23.00758934,0,0
4872,Plant 2,2020,6,1,21,15,0,0,23.3867891,23.03463537,0,0
4873,Plant 2,2020,6,1,21,30,0,0,23.4847129,23.05871777,0,0
4874,Plant 2,2020,6,1,21,45,0,0,23.60019859,23.07083334,0,0
4875,Plant 2,2020,6,1,22,0,0,0,23.65830607,23.23210477,0,0
4876,Plant 2,2020,6,1,22,15,0,0,23.66769855,23.23311645,0,-12.03030303
4877,Plant 2,2020,6,1,22,30,0,0,23.6461244,23.24482527,0,12.03030303
4878,Plant 2,2020,6,1,22,45,0,0,23.66165079,23.34689134,0,0
4879,Plant 2,2020,6,1,23,0,0,0,23.59160463,23.25824697,0,0
4880,Plant 2,2020,6,1,23,15,0,0,23.5920869,23.23701087,0,0
4881,Plant 2,2020,6,1,23,30,0,0,23.6848369,23.41283434,0,-337.1515152
4882,Plant 2,2020,6,1,23,45,0,0,23.643209,23.09573873,0,-2215.351515
4883,Plant 2,2020,6,2,0,0,0,0,23.5408449,22.76998803,0,-664.4865801
4884,Plant 2,2020,6,2,0,15,0,0,23.4536502,22.5221934,0,-208.7376623
4885,Plant 2,2020,6,2,0,30,0,0,23.39307887,22.47517597,0,0
4886,Plant 2,2020,6,2,0,45,0,0,23.42435786,22.32573203,0,0
4887,Plant 2,2020,6,2,1,0,0,0,23.40566437,22.28776063,0,0
4888,Plant 2,2020,6,2,1,15,0,0,23.37376045,22.29495038,0,0
4889,Plant 2,2020,6,2,1,30,0,0,23.2813975,21.9850617,0,0
4890,Plant 2,2020,6,2,1,45,0,0,23.15951693,21.808919,0,0
4891,Plant 2,2020,6,2,2,0,0,0,23.18874653,21.8047476,0,0
4892,Plant 2,2020,6,2,2,15,0,0,23.14253057,21.79875397,0,0
4893,Plant 2,2020,6,2,2,30,0,0,23.04658634,21.8141091,0,-154.9285714
4894,Plant 2,2020,6,2,2,45,0,0,23.0449349,21.92831423,0,-42.25324675
4895,Plant 2,2020,6,2,3,0,0,0,23.05454848,22.20229276,0,0
4896,Plant 2,2020,6,2,3,15,0,0,23.0670103,22.25773537,0,0
4897,Plant 2,2020,6,2,3,30,0,0,23.05503355,21.74863514,0,0
4898,Plant 2,2020,6,2,3,45,0,0,23.02189033,21.4183553,0,0
4899,Plant 2,2020,6,2,4,0,0,0,23.09342621,22.1851071,0,0
4900,Plant 2,2020,6,2,4,15,0,0,23.0037465,22.22702553,0,0
4901,Plant 2,2020,6,2,4,30,0,0,23.1595159,22.21536686,0,-154.8060606
4902,Plant 2,2020,6,2,4,45,0,0,23.11844433,22.3312501,0,-11.05757576
4903,Plant 2,2020,6,2,5,0,0,0,23.04683927,22.07618413,0,0
4904,Plant 2,2020,6,2,5,15,0,0,23.05502917,21.93660241,0,-174.0909091
4905,Plant 2,2020,6,2,5,30,0,0,22.95900967,22.1907981,0,0
4906,Plant 2,2020,6,2,5,45,0.243896104,0.235367965,22.92650941,22.15299417,0.002251783,-91.70952381
4907,Plant 2,2020,6,2,6,0,26.38785714,25.48779221,22.91638267,22.2472648,0.019726175,-83.1965368
4908,Plant 2,2020,6,2,6,15,66.24742424,64.18623377,23.0324554,22.65444037,0.047836921,20.82402597
4909,Plant 2,2020,6,2,6,30,111.1161255,108.0927922,23.34289766,23.38339762,0.076592885,41.53484848
4910,Plant 2,2020,6,2,6,45,241.3377273,236.697013,23.85694277,24.49164527,0.147749714,59.29545455
4911,Plant 2,2020,6,2,7,0,242.0524675,237.4597403,24.22141779,25.01937748,0.181857427,70.695671
4912,Plant 2,2020,6,2,7,15,325.7937446,320.1495671,24.62806283,27.23979177,0.245755635,85.0012987
4913,Plant 2,2020,6,2,7,30,362.3325108,356.1079221,24.96955507,28.16872541,0.262764301,89.69545455
4914,Plant 2,2020,6,2,7,45,383.8087446,377.0604978,25.2637705,29.25051677,0.276607066,108.9790043
4915,Plant 2,2020,6,2,8,0,492.9356061,483.3847403,25.7294292,32.35679117,0.359594121,122.6863636
4916,Plant 2,2020,6,2,8,15,509.0624242,499.13,26.09060438,33.56801128,0.368892447,127.6084416
4917,Plant 2,2020,6,2,8,30,542.8906061,532.1604762,26.44687697,34.41820253,0.377332969,146.8056277
4918,Plant 2,2020,6,2,8,45,642.2307359,629.1352814,26.80872531,35.0458671,0.443209798,165.2093074
4919,Plant 2,2020,6,2,9,0,695.6151948,681.2300649,27.24902947,35.53727113,0.4957502,157.7071429
4920,Plant 2,2020,6,2,9,15,581.0896104,569.4808658,27.42549628,34.49670614,0.394868714,132.1764069
4921,Plant 2,2020,6,2,9,30,602.1408009,590.0475974,27.327536,33.792619,0.405688607,159.15671
4922,Plant 2,2020,6,2,9,45,618.6406061,606.089697,27.75435655,36.34784469,0.4331568,155.5928571
4923,Plant 2,2020,6,2,10,0,664.7151515,651.0002597,27.99881283,38.14251193,0.469154805,178.2831169
4924,Plant 2,2020,6,2,10,15,728.6166883,713.3346104,28.47418738,40.54221093,0.536607375,165.9205628
4925,Plant 2,2020,6,2,10,30,651.2599134,637.8993506,28.5353607,40.11957697,0.440297134,159.3108225
4926,Plant 2,2020,6,2,10,45,667.7476623,653.4966883,28.8915477,41.118934,0.542141833,140.511039
4927,Plant 2,2020,6,2,11,0,620.2558442,607.509329,28.94237755,40.47370734,0.451514515,-1252.241126
4928,Plant 2,2020,6,2,11,15,249.9402597,244.4984848,29.25102733,43.11183257,0.688644954,1195.830952
4929,Plant 2,2020,6,2,11,30,699.0526407,681.7516017,30.3766301,53.5667461,0.925058727,230.362987
4930,Plant 2,2020,6,2,11,45,579.2707143,565.4784199,31.0751586,58.73192937,0.90184536,120.2906926
4931,Plant 2,2020,6,2,12,0,484.0793074,473.0945887,31.11201741,55.95442045,0.762286187,-34.80735931
4932,Plant 2,2020,6,2,12,15,411.7030303,402.259697,31.06728197,55.0839924,0.687474408,-2559.842424
4933,Plant 2,2020,6,2,12,30,0,0,31.93959243,62.5643057,1.083226548,2226.538961
4934,Plant 2,2020,6,2,12,45,572.6636147,558.7999134,33.18994672,66.63595276,1.056203602,959.2337662
4935,Plant 2,2020,6,2,13,0,496.8463636,485.9990909,32.27054523,55.00482807,0.566160415,147.3872294
4936,Plant 2,2020,6,2,13,15,720.4125108,702.9471429,32.88762783,54.72453555,0.891525553,178.1666667
4937,Plant 2,2020,6,2,13,30,766.4766667,747.4630303,33.17993283,57.11537297,0.93505356,181.965368
4938,Plant 2,2020,6,2,13,45,714.8332035,697.4703896,33.78014186,58.95950324,0.86941443,193.2424242
4939,Plant 2,2020,6,2,14,0,860.7637446,839.5047403,33.5813059,59.8907156,0.966886285,193.7898268
4940,Plant 2,2020,6,2,14,15,737.0581818,719.7021212,32.98081807,55.06886103,0.721457643,160.2108225
